rounddate,sf1696,sf172e,sf1663,sf1743,sf1738,sf1710,sf1739,sf1659,sf166c,sf164E,sf1762,Tair,RH,VPD,SM,Wspeed,Wdir,TotRain,solarkW,meanWP,wpsd
2024-03-11T05:30:00Z,0.949152542,1.575757576,0.818181818,NA,NA,NA,NA,NA,NA,NA,NA,19.92,48.46,1.201750437,-939.5,0.091,258.4,0,0.108,NA,NA
2024-03-11T06:00:00Z,1.423728814,1.393939394,1,NA,NA,NA,NA,NA,NA,NA,NA,23.13,43.55,1.602697404,-939.8333333,0.244,68.59,0,0.214,NA,NA
2024-03-11T06:30:00Z,1.491525424,0.96969697,1.090909091,NA,NA,NA,NA,NA,NA,NA,NA,23.11,44.72,1.56757828,-934.6666667,1.034,76.9,0,0.326,NA,NA
2024-03-11T07:00:00Z,1.627118644,1.333333333,1.454545455,NA,NA,NA,NA,NA,NA,NA,NA,23.67,42.97,1.672912636,-941.8333333,0.709,90.7,0,0.438,NA,NA
2024-03-11T07:30:00Z,1.694915254,1.515151515,1.590909091,NA,NA,NA,NA,NA,NA,NA,NA,24.65,41.06,1.833880313,-928.5,0.921,88.8,0,0.544,NA,NA
2024-03-11T08:00:00Z,1.762711864,1.212121212,1.909090909,NA,NA,NA,NA,NA,NA,NA,NA,25.55,40.34,1.958755525,-915.5,1.358,81,0,0.638,NA,NA
2024-03-11T08:30:00Z,1.830508475,1.212121212,2.090909091,NA,NA,NA,NA,NA,NA,NA,NA,26.31,36.59,2.177902402,-899.6666667,1.682,119.8,0,0.72,NA,NA
2024-03-11T09:00:00Z,1.491525424,1.575757576,2.227272727,NA,NA,NA,NA,NA,NA,NA,NA,27.21,34.36,2.377370543,-888,1.833,105.3,0,0.791,NA,NA
2024-03-11T09:30:00Z,1.898305085,1.818181818,2.272727273,NA,NA,NA,NA,NA,NA,NA,NA,28.52,30.71,2.709386007,-871.6666667,1.956,52.88,0,0.846,NA,NA
2024-03-11T10:00:00Z,1.627118644,1.636363636,2.545454545,NA,NA,NA,NA,NA,NA,NA,NA,29.84,25.9,3.127655715,-848,2.249,83.8,0,0.89,NA,NA
2024-03-11T10:30:00Z,1.762711864,1.575757576,2.681818182,NA,NA,NA,NA,NA,NA,NA,NA,30.69,24.55,3.344015295,-822.5333333,1.876,37.21,0,0.917,NA,NA
2024-03-11T11:00:00Z,2.033898305,1.636363636,2.909090909,NA,NA,NA,NA,NA,NA,NA,NA,31.7,23.28,3.602020058,-791.5166667,2.444,31.67,0,0.927,NA,NA
2024-03-11T11:30:00Z,2.305084746,1.090909091,3.136363636,NA,NA,NA,NA,NA,NA,NA,NA,32.35,16.56,4.064634175,-757.1333333,2.914,283.5,0,0.919,NA,NA
2024-03-11T12:00:00Z,2.711864407,1.575757576,2.909090909,NA,NA,NA,NA,NA,NA,NA,NA,33.45,15.71,4.368614043,-722.6333333,2.954,299.3,0,0.899,NA,NA
2024-03-11T12:30:00Z,2.847457627,1.333333333,2.909090909,NA,NA,NA,NA,NA,NA,NA,NA,34.01,11.53,4.73135871,-687.8333333,2.687,3.466,0,0.859,NA,NA
2024-03-11T13:00:00Z,2.847457627,1.090909091,3.090909091,NA,NA,NA,NA,NA,NA,NA,NA,34.44,12.42,4.797523513,-657.9333333,2.438,266.8,0,0.807,NA,NA
2024-03-11T13:30:00Z,2.711864407,1.333333333,3.090909091,NA,NA,NA,NA,NA,NA,NA,NA,34.71,12.88,4.844597158,-633.6666667,2.489,353.3,0,0.736,NA,NA
2024-03-11T14:00:00Z,2.847457627,1.090909091,2.818181818,NA,NA,NA,NA,NA,NA,NA,NA,34.76,17.48,4.601574317,-610.8166667,2.081,310,0,0.652,NA,NA
2024-03-11T14:30:00Z,3.254237288,0.727272727,3.090909091,NA,NA,NA,NA,NA,NA,NA,NA,33.8,25.2,3.953571695,-593.8,2.648,250.7,0,0.557,NA,NA
2024-03-11T15:00:00Z,2.644067797,0.787878788,2.363636364,NA,NA,NA,NA,NA,NA,NA,NA,33.13,18.4,4.153829469,-585.35,2.927,289.1,0,0.458,NA,NA
2024-03-11T15:30:00Z,2.576271186,NA,3.818181818,NA,NA,NA,NA,NA,NA,NA,NA,33.09,27.68,3.673157068,-586.4833333,3.631,278.3,0,0.354,NA,NA
2024-03-11T16:00:00Z,1.627118644,NA,-0.272727273,NA,NA,NA,NA,NA,3.270803271,NA,NA,31.31,26.91,3.356240105,-596.4,3.322,279.8,0,0.248,NA,NA
2024-03-11T16:30:00Z,0.949152542,-0.484848485,1,NA,NA,NA,NA,NA,2.003367003,NA,NA,29.95,30.48,2.952994199,-609.2333333,4.109,267.3,0,0.14,NA,NA
2024-03-11T17:00:00Z,0,-0.848484848,0.090909091,NA,NA,NA,NA,NA,0.899470899,NA,NA,27.5,33.87,2.436241701,-627.4166667,4.102,266.7,0,0.013,NA,NA
2024-03-11T17:30:00Z,-0.271186441,-0.181818182,0.181818182,NA,NA,NA,NA,NA,0.490620491,NA,NA,26.45,28.81,2.465443372,-650.7166667,5.452,258.4,0,0.002,NA,NA
2024-03-11T18:00:00Z,-0.06779661,-0.121212121,0.090909091,NA,NA,NA,NA,NA,0.408850409,NA,NA,25.75,29.19,2.352642829,-672.9,5.298,237.7,0,0,NA,NA
2024-03-11T18:30:00Z,-0.271186441,-0.363636364,0.090909091,NA,NA,NA,NA,NA,0.245310245,NA,NA,24.87,29.85,2.211604732,-701.6833333,3.792,278.6,0,0,NA,NA
2024-03-11T19:00:00Z,-0.06779661,-0.181818182,0.090909091,NA,NA,NA,NA,NA,0.44973545,NA,NA,23.81,35.46,1.909265396,-724.8666667,1.247,237.6,0,0,NA,NA
2024-03-11T19:30:00Z,-0.271186441,-0.121212121,0.272727273,NA,NA,NA,NA,NA,0.163540164,NA,NA,22.84,34.97,1.814098886,-753.4,0.883,229.2,0,0,NA,NA
2024-03-11T20:00:00Z,0,-0.121212121,0.181818182,NA,NA,NA,NA,NA,0.408850409,NA,NA,22.83,37.75,1.735492724,-781.5,0.92,114.5,0,0,NA,NA
2024-03-11T20:30:00Z,0,-0.121212121,-0.090909091,NA,NA,NA,NA,NA,0.245310245,NA,NA,22.09,38.08,1.650214565,-805.8333333,0.469,258.5,0,0,NA,NA
2024-03-11T21:00:00Z,0.13559322,0.121212121,0.090909091,NA,NA,NA,NA,NA,0.408850409,NA,NA,21.6,37.28,1.622159885,-830.5,0.872,272.7,0,0,NA,NA
2024-03-11T21:30:00Z,0,-0.181818182,0.181818182,NA,NA,NA,NA,NA,0.327080327,NA,NA,21.11,34.88,1.634298742,-857.6666667,0.829,278.4,0,0,NA,NA
2024-03-11T22:30:00Z,0.271186441,-0.121212121,0.090909091,NA,NA,NA,NA,NA,0.327080327,NA,NA,20.39,38.45,1.477578235,-900.3333333,1.219,296.7,0,0,NA,NA
2024-03-11T23:00:00Z,0.203389831,0.121212121,0.181818182,NA,NA,NA,NA,NA,0,NA,NA,19.68,29.03,1.630295021,-917.8333333,1.411,257.1,0,0,NA,NA
2024-03-11T23:30:00Z,0,0.242424242,0.272727273,NA,NA,NA,NA,NA,0.081770082,NA,NA,19.64,28.44,1.639762018,-937.1666667,1.853,291.2,0,0,NA,NA
2024-03-12T00:00:00Z,0.203389831,0.181818182,0.318181818,NA,NA,NA,NA,NA,0.327080327,NA,NA,20.31,29.75,1.678101962,-953.6666667,2.052,271.4,0,0,NA,NA
2024-03-12T00:30:00Z,-0.271186441,-0.242424242,0.090909091,NA,NA,NA,NA,NA,0.490620491,NA,NA,18.95,33.4,1.461795828,-967,1.005,268.6,0,0,NA,NA
2024-03-12T01:00:00Z,-0.13559322,-0.060606061,0,NA,NA,NA,NA,NA,0.081770082,NA,NA,17.73,35.16,1.318108542,-977.6666667,1.072,282.3,0,0,NA,NA
2024-03-12T01:30:00Z,0.06779661,0.242424242,0.318181818,NA,NA,NA,NA,NA,0,NA,NA,17.41,20.08,1.592120807,-986.8333333,1.602,264.4,0,0,NA,NA
2024-03-12T02:00:00Z,0.406779661,0.848484848,0.545454545,NA,NA,NA,NA,NA,0.204425204,NA,NA,20.88,7.5,2.288794282,-994,3.399,250.4,0,0,NA,NA
2024-03-12T02:30:00Z,0.338983051,0.424242424,0.363636364,NA,NA,NA,NA,NA,0.327080327,NA,NA,21.8,7.68,2.417153965,-998.8333333,3.832,242.7,0,0,NA,NA
2024-03-12T03:00:00Z,0,0.121212121,0.272727273,NA,NA,NA,NA,NA,0.286195286,NA,NA,21.54,8.24,2.364520907,-1001.333333,3.845,254.4,0,0,NA,NA
2024-03-12T03:30:00Z,0.13559322,0.060606061,0.181818182,NA,NA,NA,NA,NA,0.245310245,NA,NA,20.7,9.34,2.21849558,-1001.666667,3.18,232.3,0,0,NA,NA
2024-03-12T04:00:00Z,0.06779661,0.121212121,0.227272727,NA,NA,NA,NA,NA,0.408850409,NA,NA,20.02,12.3,2.057620684,-1002,2.727,249.6,0,0,NA,NA
2024-03-12T04:30:00Z,0.271186441,0.121212121,0.272727273,NA,NA,NA,NA,NA,0.286195286,NA,NA,19.2,13.65,1.925133833,-1002.5,2.788,257.4,0,0.001,NA,NA
2024-03-12T05:00:00Z,0.610169492,0.484848485,0.5,NA,NA,NA,NA,NA,0.654160654,NA,NA,19.34,14.04,1.933256644,-1003.666667,2.755,238.9,0,0.02,NA,NA
2024-03-12T05:30:00Z,1.491525424,1.575757576,0.727272727,NA,NA,NA,NA,NA,1.144781145,NA,NA,21.05,14.62,2.134859849,-1004.5,2.3,215.8,0,0.11,NA,NA
2024-03-12T06:00:00Z,1.762711864,1.333333333,1.090909091,NA,NA,NA,NA,NA,1.471861472,NA,NA,23.2,12.27,2.501367104,-1004.666667,1.277,260.4,0,0.212,NA,NA
2024-03-12T06:30:00Z,1.830508475,0.96969697,1.181818182,NA,NA,NA,NA,NA,2.453102453,NA,NA,24.09,15.26,2.549465141,-1000.833333,2.277,264.3,0,0.323,NA,NA
2024-03-12T07:00:00Z,1.762711864,1.454545455,1.272727273,NA,NA,NA,NA,NA,1.962481962,NA,NA,24.52,16.64,2.573562449,-1000.666667,2.087,266,0,0.434,NA,NA
2024-03-12T07:30:00Z,1.762711864,1.393939394,1.5,NA,NA,NA,NA,NA,2.044252044,NA,NA,24.98,20.56,2.521012573,-994.8333333,2.132,248.9,0,0.54,NA,NA
2024-03-12T08:00:00Z,1.898305085,1.212121212,1.545454545,NA,NA,NA,NA,NA,2.28956229,NA,NA,25.29,23.67,2.467555354,-986.5,2.352,260.3,0,0.641,NA,NA
2024-03-12T08:30:00Z,1.627118644,1.151515152,1.727272727,NA,NA,NA,NA,NA,2.085137085,NA,NA,25.17,25.84,2.380306737,-978.1666667,2.709,225.5,0,0.739,NA,NA
2024-03-12T09:00:00Z,1.423728814,0.727272727,1.590909091,NA,NA,NA,NA,NA,1.962481962,NA,NA,24.45,38.16,1.901179135,-966.5,3.39,236.8,0,0.757,NA,NA
2024-03-12T09:30:00Z,1.491525424,1.090909091,1.818181818,NA,NA,NA,NA,NA,1.635401635,NA,NA,24.84,29.91,2.205751544,-946.3333333,2.748,218.5,0,0.844,NA,NA
2024-03-12T10:00:00Z,1.084745763,0.96969697,1.409090909,NA,NA,NA,NA,NA,2.166907167,NA,NA,25.06,33.23,2.129083612,-926.5,3.06,275.3,0,0.882,NA,NA
2024-03-12T10:30:00Z,1.491525424,0.848484848,1.727272727,NA,NA,NA,NA,NA,2.044252044,NA,NA,25.15,32.2,2.173574614,-899.5,3.609,259.3,0,0.832,NA,NA
2024-03-12T11:00:00Z,1.627118644,0.727272727,1.454545455,NA,NA,NA,NA,NA,2.33044733,NA,NA,25.06,42.82,1.823288916,-868.1666667,3.435,208.7,0,0.694,NA,NA
2024-03-12T11:30:00Z,1.694915254,0.727272727,1.454545455,NA,NA,NA,NA,NA,2.534872535,NA,NA,24.41,46.61,1.637461425,-840.1666667,3.479,179.8,0,0.92,NA,NA
2024-03-12T12:00:00Z,1.762711864,0.484848485,1.454545455,NA,NA,NA,NA,NA,2.044252044,NA,NA,23.81,47.8,1.544215272,-809,3.665,230,0,0.9,NA,NA
2024-03-12T12:30:00Z,1.898305085,0.484848485,1.363636364,NA,NA,NA,NA,NA,2.166907167,NA,NA,23.54,48.03,1.512563586,-782.6333333,3.822,185.3,0,0.857,NA,NA
2024-03-12T13:00:00Z,1.355932203,0.484848485,1.454545455,NA,NA,NA,NA,NA,2.126022126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-12T13:30:00Z,2.033898305,0.545454545,1.272727273,NA,NA,NA,NA,NA,2.28956229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-12T14:00:00Z,1.559322034,0.606060606,1.363636364,NA,NA,NA,NA,NA,2.166907167,NA,NA,22.14,50.19,1.331533337,-704.9833333,5.656,209.5,0,0.633,NA,NA
2024-03-12T14:30:00Z,1.627118644,0.606060606,1.454545455,NA,NA,NA,NA,NA,NA,NA,NA,22.02,51.42,1.289168496,-698.2333333,5.024,230.7,0,0.563,NA,NA
2024-03-12T15:00:00Z,1.423728814,0.363636364,1.136363636,NA,NA,NA,NA,NA,1.635401635,NA,NA,21.51,54.36,1.173913746,-695.6333333,5.113,216.8,0,0.456,NA,NA
2024-03-12T15:30:00Z,0.949152542,0.121212121,0.636363636,NA,NA,NA,NA,NA,1.962481962,NA,NA,20.79,58.1,1.031024041,-702.1,4.706,216.3,0,0.345,NA,NA
2024-03-12T16:00:00Z,0.813559322,0.121212121,0.272727273,NA,NA,NA,NA,NA,1.512746513,NA,NA,19.69,61.56,0.883578116,-718.95,5.105,211.5,0,0.235,NA,NA
2024-03-12T16:30:00Z,0.338983051,-0.121212121,0.318181818,NA,NA,NA,NA,NA,0.735930736,NA,NA,18.61,65.84,0.733973338,-742.3833333,4.77,181,0,0.125,NA,NA
2024-03-12T17:00:00Z,0.13559322,-0.242424242,0.090909091,NA,NA,NA,NA,NA,0.408850409,NA,NA,16.99,77.3,0.440331298,-769.8333333,5.2,205.7,0,0.013,NA,NA
2024-03-12T17:30:00Z,0,0,0.136363636,NA,NA,NA,NA,NA,0.204425204,NA,NA,16.11,80.1,0.364963076,-799.8333333,4.645,215.2,0,0.001,NA,NA
2024-03-12T18:00:00Z,0,0.121212121,0.181818182,NA,NA,NA,NA,NA,0.081770082,NA,NA,15.57,82.5,0.310030418,-834.5,4.524,197.7,0,0,NA,NA
2024-03-12T18:30:00Z,0.13559322,0,0.090909091,NA,NA,NA,NA,NA,0.204425204,NA,NA,15.2,84.4,0.269871,-870.3333333,4.5,228.9,0,0,NA,NA
2024-03-12T19:00:00Z,0,0.121212121,0.045454545,NA,NA,NA,NA,NA,0.245310245,NA,NA,14.88,85.4,0.247412881,-904.3333333,3.756,197.8,0,0,NA,NA
2024-03-12T19:30:00Z,0,0.242424242,0.090909091,NA,NA,NA,NA,NA,0.081770082,NA,NA,14.66,87.2,0.213847862,-936.5,3.313,240.3,0,0,NA,NA
2024-03-12T20:00:00Z,0.13559322,0.181818182,0.136363636,NA,NA,NA,NA,NA,0.163540164,NA,NA,14.52,88.5,0.190396085,-964.3333333,3.159,184.9,0,0,NA,NA
2024-03-12T20:30:00Z,0.13559322,0.242424242,0.181818182,NA,NA,NA,NA,NA,0.245310245,NA,NA,14.31,88.1,0.194355525,-989.6666667,3.1,164.1,0,0,NA,NA
2024-03-12T21:00:00Z,-0.13559322,0.242424242,0.272727273,NA,NA,NA,NA,NA,0.081770082,NA,NA,14.2,88.8,0.181621905,-1009.333333,2.692,207.9,0,0,NA,NA
2024-03-12T21:30:00Z,0.13559322,0.242424242,0.227272727,NA,NA,NA,NA,NA,0.163540164,NA,NA,14.07,87.6,0.199390807,-1027.5,1.912,139.9,0,0,NA,NA
2024-03-12T22:30:00Z,0,0.363636364,0.181818182,NA,NA,NA,NA,NA,0.081770082,NA,NA,14.43,82.8,0.283111069,-1055.166667,1.255,192.3,0,0,NA,NA
2024-03-12T23:00:00Z,0.271186441,0.363636364,0.227272727,NA,NA,NA,NA,NA,0.163540164,NA,NA,14.87,84.3,0.265881839,-1064.5,1.035,191,0,0,NA,NA
2024-03-12T23:30:00Z,0,0.242424242,0.090909091,NA,NA,NA,NA,NA,0.081770082,NA,NA,14.82,83.7,0.275152936,-1069.166667,0.729,91.1,0,0,NA,NA
2024-03-13T00:00:00Z,0.13559322,0.242424242,0.227272727,NA,NA,NA,NA,NA,0.327080327,NA,NA,14.55,85.4,0.242190195,-1072.5,0.508,92.4,0,0,NA,NA
2024-03-13T00:30:00Z,0,0.121212121,0.090909091,NA,NA,NA,NA,NA,0.163540164,NA,NA,13.88,91.3,0.13817735,-1075.166667,0.748,75.4,0,0,NA,NA
2024-03-13T01:00:00Z,0.13559322,0.242424242,0.181818182,NA,NA,NA,NA,NA,0.204425204,NA,NA,13.7,90.9,0.142846035,-1075.166667,0.002,96.9,0,0,NA,NA
2024-03-13T01:30:00Z,-0.06779661,0.363636364,0.136363636,NA,NA,NA,NA,NA,0.163540164,NA,NA,13.74,91.1,0.140071157,-1076.166667,0,49.51,0,0,NA,NA
2024-03-13T02:00:00Z,0.13559322,0.363636364,0.181818182,NA,NA,NA,NA,NA,0.204425204,NA,NA,13.8,90.4,0.15167959,-1076.333333,0.04,113,0,0,NA,NA
2024-03-13T02:30:00Z,0.13559322,0.303030303,0.090909091,NA,NA,NA,NA,NA,0.081770082,NA,NA,13.81,91.3,0.137549164,-1076.5,0.259,100.5,0,0,NA,NA
2024-03-13T03:00:00Z,0,0,0,NA,NA,NA,NA,NA,0.245310245,NA,NA,13,92.5,0.112466159,-1076.666667,0.101,60.12,0,0,NA,NA
2024-03-13T03:30:00Z,0.13559322,0.363636364,0.181818182,NA,NA,NA,NA,NA,0.040885041,NA,NA,12.84,94.5,0.08161445,-1078.5,0.002,80.8,0,0,NA,NA
2024-03-13T04:00:00Z,0,0.242424242,0.227272727,NA,NA,NA,NA,NA,0.163540164,NA,NA,12.99,93.8,0.09291112,-1081.5,0.011,208.2,0,0,NA,NA
2024-03-13T04:30:00Z,0.271186441,0,0,NA,NA,NA,NA,NA,0.245310245,NA,NA,12.73,93.3,0.098705972,-1082.5,0.103,241,0,0,NA,NA
2024-03-13T05:00:00Z,0.06779661,0.181818182,0.136363636,NA,NA,NA,NA,NA,0,NA,NA,12.58,94.1,0.086067709,-1085,0.03,257.2,0,0.01,NA,NA
2024-03-13T05:30:00Z,0.406779661,0.96969697,0.545454545,NA,NA,NA,NA,NA,0.081770082,NA,NA,13.66,75.2,0.388281062,-1087.5,0.533,199.4,0,0.115,NA,NA
2024-03-13T06:00:00Z,0.813559322,1.03030303,0.636363636,NA,NA,NA,NA,NA,0.531505532,NA,NA,15.64,68.78,0.555585631,-1088.333333,1.061,193.7,0,0.212,NA,NA
2024-03-13T06:30:00Z,0.813559322,0.727272727,0.681818182,NA,NA,NA,NA,NA,0.981240981,NA,NA,16.45,65.99,0.637431045,-1087.833333,1.307,231.6,0,0.337,NA,NA
2024-03-13T07:00:00Z,0.949152542,1.090909091,0.727272727,NA,NA,NA,NA,NA,1.349206349,NA,NA,16.87,66.52,0.644506666,-1104.166667,1.618,252.8,0,0.492,NA,NA
2024-03-13T07:30:00Z,1.288135593,0.96969697,0.863636364,NA,NA,NA,NA,NA,1.39009139,NA,NA,17.06,62.42,0.732218835,-1139,1.886,201.2,0,0.561,NA,NA
2024-03-13T08:00:00Z,1.220338983,0.96969697,1,NA,NA,NA,NA,NA,1.553631554,NA,NA,17.74,56.01,0.894821464,-1118,1.694,168.1,0,0.665,NA,NA
2024-03-13T08:30:00Z,1.220338983,0.666666667,1.272727273,NA,NA,NA,NA,NA,1.512746513,NA,NA,18.37,60.08,0.844906971,-1083,1.551,171.6,0,0.643,NA,NA
2024-03-13T09:00:00Z,1.220338983,0.96969697,1.227272727,NA,NA,NA,NA,NA,1.553631554,NA,NA,18.09,58.85,0.855732717,-1055.333333,2.483,230.1,0,0.752,NA,NA
2024-03-13T09:00:00Z,1.220338983,0.96969697,1.227272727,NA,NA,NA,NA,NA,1.553631554,NA,NA,18.09,58.85,0.855732717,-1055.333333,2.483,230.1,0,0.752,NA,NA
2024-03-13T09:30:00Z,1.355932203,0.606060606,1.181818182,NA,NA,NA,NA,NA,1.83982684,NA,NA,18.29,58.35,0.877100422,-1031.666667,2.674,197.6,0,0.679,NA,NA
2024-03-13T09:30:00Z,1.355932203,0.606060606,1.181818182,NA,NA,NA,NA,NA,1.83982684,NA,NA,18.29,58.35,0.877100422,-1031.666667,2.674,197.6,0,0.679,NA,NA
2024-03-13T10:00:00Z,1.288135593,0.727272727,1.181818182,NA,NA,NA,NA,NA,1.39009139,NA,NA,17.95,53.19,0.964885326,-1011.833333,2.755,225.8,0,0.547,NA,NA
2024-03-13T10:00:00Z,1.288135593,0.727272727,1.181818182,NA,NA,NA,NA,NA,1.39009139,NA,NA,17.95,53.19,0.964885326,-1011.833333,2.755,225.8,0,0.547,NA,NA
2024-03-13T10:30:00Z,1.491525424,1.090909091,1.636363636,NA,NA,NA,NA,NA,1.39009139,NA,NA,19.05,49.85,1.107642039,-995,2.244,184.6,0,0.792,NA,NA
2024-03-13T10:30:00Z,1.491525424,1.090909091,1.636363636,NA,NA,NA,NA,NA,1.39009139,NA,NA,19.05,49.85,1.107642039,-995,2.244,184.6,0,0.792,NA,NA
2024-03-13T11:00:00Z,1.762711864,0.909090909,1.363636364,NA,NA,NA,NA,NA,2.126022126,NA,NA,19.12,54.64,1.006239819,-984.6666667,2.871,195.9,0,0.583,NA,NA
2024-03-13T11:00:00Z,1.762711864,0.909090909,1.363636364,NA,NA,NA,NA,NA,2.126022126,NA,NA,19.12,54.64,1.006239819,-984.6666667,2.871,195.9,0,0.583,NA,NA
2024-03-13T11:30:00Z,1.288135593,0.848484848,1.181818182,NA,NA,NA,NA,NA,1.226551227,NA,NA,18.77,56.74,0.938868842,-969,3.261,143.2,0,0.635,NA,NA
2024-03-13T11:30:00Z,1.288135593,0.848484848,1.181818182,NA,NA,NA,NA,NA,1.226551227,NA,NA,18.77,56.74,0.938868842,-969,3.261,143.2,0,0.635,NA,NA
2024-03-13T12:00:00Z,1.491525424,0.727272727,1.181818182,NA,NA,NA,NA,NA,1.758056758,NA,NA,18.55,58.43,0.88983107,-956.8333333,3.391,236,0,0.527,NA,NA
2024-03-13T12:00:00Z,1.491525424,0.727272727,1.181818182,NA,NA,NA,NA,NA,1.758056758,NA,NA,18.55,58.43,0.88983107,-956.8333333,3.391,236,0,0.527,NA,NA
2024-03-13T12:30:00Z,1.355932203,0.424242424,1,NA,NA,NA,NA,NA,1.471861472,NA,NA,17.73,55.76,0.899338709,-944,3.765,220.6,0,0.442,NA,NA
2024-03-13T12:30:00Z,1.355932203,0.424242424,1,NA,NA,NA,NA,NA,1.471861472,NA,NA,17.73,55.76,0.899338709,-944,3.765,220.6,0,0.442,NA,NA
2024-03-13T13:00:00Z,1.491525424,0.96969697,1.363636364,NA,NA,NA,NA,NA,1.471861472,NA,NA,18.27,52.17,1.005977976,-939.1666667,4.143,213.9,0,0.746,NA,NA
2024-03-13T13:00:00Z,1.491525424,0.96969697,1.363636364,NA,NA,NA,NA,NA,1.471861472,NA,NA,18.27,52.17,1.005977976,-939.1666667,4.143,213.9,0,0.746,NA,NA
2024-03-13T13:30:00Z,1.627118644,0.545454545,1.181818182,NA,NA,NA,NA,NA,2.371332371,NA,NA,17.89,52.5,0.975410538,-933.1666667,4.111,204.2,0,0.596,NA,NA
2024-03-13T13:30:00Z,1.627118644,0.545454545,1.181818182,NA,NA,NA,NA,NA,2.371332371,NA,NA,17.89,52.5,0.975410538,-933.1666667,4.111,204.2,0,0.596,NA,NA
2024-03-13T14:00:00Z,1.559322034,0.848484848,1.181818182,NA,NA,NA,NA,NA,1.471861472,NA,NA,17.9,54.02,0.944793125,-925,3.723,205,0,0.548,NA,NA
2024-03-13T14:00:00Z,1.559322034,0.848484848,1.181818182,NA,NA,NA,NA,NA,1.471861472,NA,NA,17.9,54.02,0.944793125,-925,3.723,205,0,0.548,NA,NA
2024-03-13T14:30:00Z,1.627118644,0.96969697,1.363636364,NA,NA,NA,NA,NA,1.962481962,NA,NA,18.16,53.16,0.978361263,-916.8333333,3.782,190,0,0.563,NA,NA
2024-03-13T14:30:00Z,1.627118644,0.96969697,1.363636364,NA,NA,NA,NA,NA,1.962481962,NA,NA,18.16,53.16,0.978361263,-916.8333333,3.782,190,0,0.563,NA,NA
2024-03-13T15:00:00Z,0.949152542,0.545454545,1,NA,NA,NA,NA,NA,1.798941799,NA,NA,17.6,57.5,0.856899222,-910.8333333,3.872,171.8,0,0.456,NA,NA
2024-03-13T15:00:00Z,0.949152542,0.545454545,1,NA,NA,NA,NA,NA,1.798941799,NA,NA,17.6,57.5,0.856899222,-910.8333333,3.872,171.8,0,0.456,NA,NA
2024-03-13T15:30:00Z,1.084745763,-0.121212121,0.545454545,NA,NA,NA,NA,NA,1.471861472,NA,NA,16.67,61.62,0.729491981,-915.3333333,4.122,150,0,0.322,NA,NA
2024-03-13T15:30:00Z,1.084745763,-0.121212121,0.545454545,NA,NA,NA,NA,NA,1.471861472,NA,NA,16.67,61.62,0.729491981,-915.3333333,4.122,150,0,0.322,NA,NA
2024-03-13T16:00:00Z,0.949152542,0.303030303,0.545454545,NA,NA,NA,NA,NA,1.103896104,NA,NA,15.96,60.91,0.710056605,-932.8333333,3.542,198.2,0,0.24,NA,NA
2024-03-13T16:00:00Z,0.949152542,0.303030303,0.545454545,NA,NA,NA,NA,NA,1.103896104,NA,NA,15.96,60.91,0.710056605,-932.8333333,3.542,198.2,0,0.24,NA,NA
2024-03-13T16:30:00Z,0.745762712,0.121212121,0.363636364,NA,NA,NA,NA,NA,0.654160654,NA,NA,15.12,66.86,0.570355562,-958.8333333,3.718,229.1,0,0.11,NA,NA
2024-03-13T16:30:00Z,0.745762712,0.121212121,0.363636364,NA,NA,NA,NA,NA,0.654160654,NA,NA,15.12,66.86,0.570355562,-958.8333333,3.718,229.1,0,0.11,NA,NA
2024-03-13T17:00:00Z,0.271186441,0.121212121,0.090909091,NA,NA,NA,NA,NA,0.408850409,NA,NA,13.99,67.85,0.514287653,-983.3333333,3.483,196.1,0,0.011,NA,NA
2024-03-13T17:00:00Z,0.271186441,0.121212121,0.090909091,NA,NA,NA,NA,NA,0.408850409,NA,NA,13.99,67.85,0.514287653,-983.3333333,3.483,196.1,0,0.011,NA,NA
2024-03-13T17:30:00Z,0.203389831,0.121212121,0.136363636,NA,NA,NA,NA,NA,0.286195286,NA,NA,13.32,74.6,0.388946241,-1015.833333,4.478,225,0,0.001,NA,NA
2024-03-13T17:30:00Z,0.203389831,0.121212121,0.136363636,NA,NA,NA,NA,NA,0.286195286,NA,NA,13.32,74.6,0.388946241,-1015.833333,4.478,225,0,0.001,NA,NA
2024-03-13T18:00:00Z,0.13559322,0.242424242,0.181818182,NA,NA,NA,NA,NA,0.245310245,NA,NA,12.66,77.9,0.324088793,-1053.166667,3.908,192.4,0,0,NA,NA
2024-03-13T18:00:00Z,0.13559322,0.242424242,0.181818182,NA,NA,NA,NA,NA,0.245310245,NA,NA,12.66,77.9,0.324088793,-1053.166667,3.908,192.4,0,0,NA,NA
2024-03-13T18:30:00Z,0,0.181818182,0.272727273,NA,NA,NA,NA,NA,0.122655123,NA,NA,12.47,79.2,0.301237745,-1089,1.534,174.1,0,0,NA,NA
2024-03-13T18:30:00Z,0,0.181818182,0.272727273,NA,NA,NA,NA,NA,0.122655123,NA,NA,12.47,79.2,0.301237745,-1089,1.534,174.1,0,0,NA,NA
2024-03-13T19:00:00Z,0.13559322,0.242424242,0.227272727,NA,NA,NA,NA,NA,0.163540164,NA,NA,12.37,79.2,0.299261256,-1118,1.546,201.1,0,0,NA,NA
